label,id,date,user_id,text,pic_url,video_url,comment_num,repost_num,like_num
real,b6b993a9172dc1239a539612c765e0bd,2020-05-18 06:35,43a971db6364c4ed7cd101feca243600,"【#美国新冠肺炎确诊病例超148万#】据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间5月17日晚6时，全美共报告新冠肺炎确诊1484804例，死亡89399例。过去24小时，#美国新增确诊病例20747例#，新增死亡926例。在疫情最为严重的纽约州，17日累计确诊达到350121例,累计死亡28232例。全美确诊上万人的州目前有29个，纽约州、新泽西州、马萨诸塞州、伊利诺伊州、加利福尼亚州、宾夕法尼亚州和密歇根州确诊人数超过5万。（张梦旭）",['https://wx3.sinaimg.cn/orj360/a716fd45ly1gew7il1uxbj20ob0obk0y.jpg'],,938,625,7538
real,b34b6fc34fd4e817efd4db4d66f7215d,2020-04-21 19:55,43a971db6364c4ed7cd101feca243600,【#英国小哥探访中国口罩生产过程#】#口罩是如何生产出来的#？英国小哥@司徒建国Stu 走进两家中国口罩生产线，揭秘口罩生产最核心的熔喷布，也亲眼见证了工人们的辛勤工作。见证中国效率↓↓向中国工人致敬！L司徒建国秀的秒拍视频 ​​​​,[],"http://miaopai.video.weibocdn.com/lq82r48Rlx07CFq5iBc4010412058Qme0E023.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4496123617017890&tp=3KSK0Vdc0WfNIVCOGYcCDV:2vpjVEncAucxkCZXXw&us=0&ori=1&bf=3&ot=h&lp=00001Lbvpe&ps=4pdsh0&uid=6gezPp&ab=966-g1&Expires=1602115074&ssig=s4dBTRH5xH&KID=unistore,video&480",786,1514,6699
real,fc1e4faadd61711e340546898b9ed011,2020-05-14 19:14,43a971db6364c4ed7cd101feca243600,【中央：#加强重点地区重点场所内防反弹工作#】中共中央政治局常务委员会5月14日召开会议，分析国内外新冠肺炎疫情防控形势，研究部署#抓好常态化疫情防控措施落地见效#，研究提升产业链供应链稳定性和竞争力。中共中央总书记习近平主持会议并发表重要讲话。  L人民日报的微博视频 ​​​​,[],"http://f.video.weibocdn.com/PvFnFEijlx07DgyEBy8E01041200uK240E010.mp4?label=mp4_720p&template=1136x640.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4504562414059556&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=2&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=6gezPp&ab=966-g1&Expires=1601082945&ssig=ENVLg3qkp9&KID=unistore,video&480",212,548,1078
real,e6f090fe8de34c99d4bf2045a9344cc6,2020-05-21 07:27,43a971db6364c4ed7cd101feca243600,#全国两会#【人民日报社论：广泛凝聚共识 决胜全面小康】今天，全国政协十三届三次会议在京开幕，来自34个界别的2000多名全国政协委员肩负责任和使命，齐聚一堂建真言、谋良策。2020年是全面建成小康社会和“十三五”规划收官之年，也是脱贫攻坚决战决胜之年，突如其来的新冠肺炎疫情给我们完成既定目标任务带来挑战。期待各位委员坚持为国履职、为民尽责的情怀和担当，把事业放在心上，把责任扛在肩上，为决胜全面建成小康社会、书写新时代中国特色社会主义新篇章、实现中华民族伟大复兴的中国梦，作出新的更大贡献！ °人民日报社论：广泛凝聚共识 决胜全面小康,[],,590,1347,2962
real,bba04c508146839a1c36cb43f75828ce,2020-05-04 20:12,43a971db6364c4ed7cd101feca243600,【#人民锐评#：#蓬佩奥班农#，真是一对撒谎成性的活宝】新冠病毒是否来自实验室早有共识。为何有那么多科学家和专业机构摆出事实，却犹如对牛弹琴？答案很简单，蓬佩奥们知道自己在说谎，他们也知道国际社会知道他们在说谎，但就是硬着头皮一直撒谎，不如此就找不到理由攻击中国，不如此也无法转嫁矛盾，不如此更不能捞取政治私利。人格破产的政客，说什么都没有公信力；烂招迭出的政客，最终一定自食其果。蓬佩奥、班农之流，在撒谎路上跑得越欢，留给这个世界的笑料就会越多。O网页链接,['https://wx2.sinaimg.cn/orj360/a716fd45ly1gegogw5giej20hs0vk0yf.jpg'],,1214,855,7157
real,faa2306747ee5d64cf9ab39d569d538a,2020-06-05 09:01,43a971db6364c4ed7cd101feca243600,【好消息！#武汉最后三名新冠患者出院#】6月3日，在武汉市肺科医院，最后三名在院新冠肺炎患者24小时以上两次核酸检测结果均为阴性，体温正常、症状消失。6月4日，经国家专家组评估确认，三名患者均达到出院标准。至此，#武汉在院新冠肺炎患者再次清零#。武汉市所有区均为低风险地区。（人民日报记者田豆豆）,['https://wx3.sinaimg.cn/orj360/a716fd45ly1gfh4zi5r0tj20jz0tztek.jpg'],,3972,2970,61420
real,2d0428f211935b14efe48813d797dfb7,2020-05-08 20:38,43a971db6364c4ed7cd101feca243600,【#美国失业率创新高达14.7%#】受新冠肺炎疫情影响，美国4月季调后非农就业人口锐减2050万人，美国失业率创新高，达14.7%。（人民日报记者吴乐珺） ​​​​,['https://wx1.sinaimg.cn/orj360/a716fd45ly1gelboitu4vj20ob0obk0y.jpg'],,2990,472,52973
real,9b30e3a60277b55dc4ce99af51bc18fc,2020-04-11 17:37,43a971db6364c4ed7cd101feca243600,【#雷神山医院ECMO开始休息# 网友：它见证了这场战疫！】雷神山医院的多台ECMO经过紧张的战疫，开始“休息”了。它们基本来自捐赠或借用，每台ECMO上面都写着来自我国哪家医院。截至4月9日，雷神山医院住院患者仅剩最后15人。随着病人不断减少，过不了多久这些ECMO将会物归原主。L北京时间直播的秒拍视频 ​​​​,[],"http://miaopai.video.weibocdn.com/MpYbwt7zlx07CozzNfwk01041200tXnh0E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4492297014804509&tp=3KSK0Vdc0WfNIVCOGYcCDV:2vpjVEncAucxkCZXXw&us=0&ori=1&bf=5&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=7NVSz0&ab=3331-g1,966-g1&Expires=1601753778&ssig=1nuSBHkZlV&KID=unistore,video&480",537,505,5327
real,80ce42b4719ed6cfd11c586f48abe927,2020-02-25 00:21,43a971db6364c4ed7cd101feca243600,【#青岛严防境外疫情输入扩散#】2月24日下午，山东青岛市新冠肺炎疫情防控指挥部召开第32次工作例会，会议强调，要在全面做好社区防控的同时，严防境外人员输入，强化风险评估和口岸检疫，严格落实来青人员体温检测和居家隔离等措施，主动做好外籍人士沟通解释和服务保障工作，坚决防止疫情输入扩散。（潘俊强）,['https://wx1.sinaimg.cn/orj360/a716fd45ly1gc7y9vdexbj20ob0obk0y.jpg'],,14803,5600,246382
real,4d846598be12d4975e5b9e9a0c48ee55,2020-05-09 13:37,43a971db6364c4ed7cd101feca243600,【习近平同朝鲜劳动党委员长金正恩互致口信】5月9日，中共中央总书记、国家主席习近平向朝鲜劳动党委员长、朝鲜国务委员会委员长金正恩致复谢口信。习近平表示，很高兴收悉委员长同志热情友好的口信。今年2月，委员长同志曾就防控新冠肺炎疫情向我致慰问信并向中方提供支持，这充分体现了委员长同志以及朝鲜党、政府、人民对我以及中国党、政府、人民的深情厚谊，生动诠释了中朝传统友谊的牢固根基和强大生命力。我对此深表感谢并予以高度评价。　　习近平指出，新冠肺炎疫情发生后，在中共中央坚强领导和各方面大力支持下，经过艰苦卓绝努力，中国疫情防控工作取得重大战略成果。我也很关心朝鲜疫情防控情况和朝鲜人民身体健康。委员长同志带领朝鲜党和人民采取了一系列防疫举措并取得积极成效，我感到欣慰和高兴。中方愿同朝方加强抗疫合作，并根据朝方需要提供力所能及的支持。相信在中朝双方以及国际社会的共同努力下，一定能够取得这场抗疫斗争的最终胜利。　　习近平表示，我高度重视发展中朝关系，愿同委员长同志一道，指导两党两国有关部门落实好双方重要共识，加强战略沟通，深化交流合作，推动新时代中朝关系不断向前发展，造福两国和两国人民，为地区和平稳定和发展繁荣作出积极贡献。　　5月7日，金正恩向习近平致口信，高度评价并祝贺习近平总书记领导中国党和人民在前所未有的新冠肺炎疫情防控阻击战中取得辉煌成就和巨大胜利，表示坚信在习近平总书记的领导下，中国共产党和中国人民一定能够不断巩固扩大战果，取得最后胜利。希望习近平总书记同志保重身体，并向中国共产党全体党员致以战斗问候，祝愿朝中两党关系日益密切、健康发展。（新华社）,['https://wx2.sinaimg.cn/orj360/a716fd45ly1gem540869lj20dw0dw0xu.jpg'],,339,323,1998
real,5e0338798ccd4758ebf3a8e573171103,2020-04-06 13:46,43a971db6364c4ed7cd101feca243600,【看！这是#专属武汉的阳台书画展#】防疫期间，许多宅在家的武汉市民和艺术工作者，用手中的纸笔，以特别的方式向战疫一线的医务工作者、社区工作者、志愿者、下沉党员干部及公安民警“致敬”。在自家的阳台上，展览起一幅幅动人的战疫之作。#武汉又要见面了#，加油！O阳台上的书画战疫 ​​​​,"['https://wx2.sinaimg.cn/thumb150/a716fd45ly1gdjzxjo61zj20go0caabn.jpg', 'https://wx1.sinaimg.cn/thumb150/a716fd45ly1gdjzxjptl2j20go0aimy0.jpg', 'https://wx3.sinaimg.cn/thumb150/a716fd45ly1gdjzxjprwgj20go0b4myq.jpg', 'https://wx2.sinaimg.cn/thumb150/a716fd45ly1gdjzxju8kxj20go0azgmm.jpg', 'https://wx4.sinaimg.cn/thumb150/a716fd45ly1gdjzxjq0kej20go0asq46.jpg', 'https://wx4.sinaimg.cn/thumb150/a716fd45ly1gdjzxjq0p1j20go0cb75c.jpg', 'https://wx1.sinaimg.cn/thumb150/a716fd45ly1gdjzxjr9a6j20go0rcwgv.jpg', 'https://wx2.sinaimg.cn/thumb150/a716fd45ly1gdjzxjsgn8j20go0b4jsf.jpg', 'https://wx3.sinaimg.cn/thumb150/a716fd45ly1gdjzxjse11j20go0bft9z.jpg']",,1114,2069,13224
real,ab6e805c11c248d36770571baba1f0f0,2020-07-14 06:54,43a971db6364c4ed7cd101feca243600,【#世卫称世界疫情震中仍在美洲#，#世卫提醒一些国家走在错误的方向#】7月13日，世卫组织总干事谭德塞表示，当前各国抗疫效果大相径庭，世界疫情的“震中”仍然在美洲。一些国家走在错误的方向，应对疫情必须坚持基本公共卫生防控措施。12日各国向世卫组织报告确诊病例超过23万，其中80%的病例来自新增病例最多的10个国家，约一半的病例来自美国和巴西。（张朋辉）L中报视频的秒拍视频,[],"http://miaopai.video.weibocdn.com/061y5nxplx07EOJwHouA01041200mqoC0E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4526413710295053&tp=3KSK0Vdc0WfNIVCOGYcCDV:2vpjVEncAucxkCZXXw&us=0&ori=1&bf=4&ot=h&lp=00001Lbvpe&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1601953224&ssig=kAGXJLfMig&KID=unistore,video&480",1031,653,25849
real,c4c5086a79a6140cbb3013ff6aaea524,2020-08-02 06:42,43a971db6364c4ed7cd101feca243600,【#美国新冠感染病例超460万#，#美国单日新增新冠肺炎超6万例#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间8月1日下午5时34分，美国共有新冠病毒感染病例4608206例，其中包括死亡病例154145例。与该系统大约24小时前的数据相比，美国新冠感染病例增加了65586例，死亡病例增加了1205例。（郑琪）,['https://wx3.sinaimg.cn/orj360/a716fd45ly1ghc2tc1r67j20ob0obk0y.jpg'],,542,341,2739
real,6096f8f2652d057d680564a7aa1545de,2020-06-02 17:25,43a971db6364c4ed7cd101feca243600,【#武汉市集中核酸检测总支出大约9亿元#，费用由政府承担】武汉市委常委、常务副市长胡亚波2日表示，经过10多天努力，武汉市顺利完成集中核酸检测任务，费用由政府承担，通过集中采购降低成本，总支出大约9亿元。#武汉市集中核酸检测排查工作情况# L人民日报的微博视频 ​​​​,[],"http://f.video.weibocdn.com/VOW59fillx07DKK4PtSU0104120027zg0E010.mp4?label=mp4_720p&template=1280x722.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4511420528918566&tp=8x8A3El:2a7nHhUymBubrB&us=0&ori=1&bf=4&ot=h&lp=00001Lbvpe&ps=4pdsh0&uid=79BroB&ab=3331-g1,966-g1&Expires=1602187663&ssig=Nvzx2rdIJn&KID=unistore,video&480",659,616,5399
real,9e802c8cd6cfdb1a108c53dfade686c4,2020-05-15 16:44,43a971db6364c4ed7cd101feca243600,【#吉林市强化交通管制措施#：#吉林市城区客运班线旅游包车禁止出城#】针对近期新冠肺炎疫情防控工作面临的严峻形势，按照吉林市疫情防控工作领导小组《关于吉林市城区进一步强化疫情管控措施的公告》要求，吉林市城区比照高风险地区，进一步强化疫情期间交通管控措施。现将有关事项公告如下：一、在吉林市城区或周边单位上班，需要经过公安检查站进出城区的通勤人员，须持本单位开具的工作证明，方可登记出城。二、吉林市城区客运班线、旅游包车一律禁止出城；货运车辆可以正常出城。三、吉林市城区其他前往外地人员须持48小时内自费核酸检测阴性报告和所在单位、社区开具的自我隔离证明，方可登记出城。四、公安机关将对出城车辆和人员，逐车逐人登记车牌号、身份证号、目的地、出城事由，请广大市民积极配合。五、对拒不服从公安机关管理的，公安机关将依据相关法律规定依法处理。O关于进一步强化吉林市城区疫情期间交通管控措...,['https://wx3.sinaimg.cn/orj360/a716fd45ly1get893yo8oj20km0rwdjb.jpg'],,314,254,1799
real,1d31a2c7ed01693de676e1401d2608ce,2020-04-07 16:00,43a971db6364c4ed7cd101feca243600,#你好武汉#【人民直播：#湖北解读持续做好小区封控管理工作#】下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第66场新闻发布会，解读《关于建立疫情防控长效机制持续做好小区封控管理工作的通知》，并回答记者提问。@人民日报 正在直播，一起关注！ L人民日报的微博视频 . ​​​​,[],"http://f.video.weibocdn.com/RrlidMlBlx07CjoyMcic01041209dAW90E040.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4491119468412948&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=2&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=7NVSz0&ab=3331-g1,966-g1&Expires=1600159010&ssig=B6D4Lco4Ev&KID=unistore,video&480",312,168,3084
real,09e6f35ac4e8ff0af08c82393645b265,2020-06-13 20:30,43a971db6364c4ed7cd101feca243600,【#国家卫健委向北京派出专家组#指导疫情防控工作】今天上午，北京新冠肺炎疫情防控工作领导小组召开第六十八次会议。会议指出，北京市近日连续暴发确诊病例和核酸检测阳性病例，且都与新发地批发市场关联，#北京已进入非常时期#。会议强调，国家卫生健康委专门向北京派出专家组指导防控工作，要在专家组指导下，加强疫情形势分析研判，有针对性地做好防控工作。O网页链接,['https://wx1.sinaimg.cn/orj360/a716fd45ly1gfqxr1ljuvj20j60j6767.jpg'],,745,674,7530
real,9aaa47fae6e982aec570801def8b27c7,2020-05-11 16:00,43a971db6364c4ed7cd101feca243600,【人民直播：湖北介绍#武汉市服务中小企业复工复产情况#】5月11日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第94场新闻发布会，介绍武汉市服务中小企业复工复产情况，并回答记者提问。@人民日报 正在直播↓↓ L人民日报的微博视频 . ​​​​,[],"http://f.video.weibocdn.com/EobsaRDjlx07DbJMEigo01041206A1um0E030.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4503466492755996&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=2&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=7NVSz0&ab=3331-g1,966-g1&Expires=1600153786&ssig=H8b9Fop3K4&KID=unistore,video&480",304,314,1494
real,3134d54bdad02876241ccb24afeff3b0,2020-06-18 06:55,43a971db6364c4ed7cd101feca243600,【#世卫组织报告全球确诊病例超800万#】世界卫生组织6月17日发布疫情报告，截至欧洲中部时间17日10时（北京时间16时），全球报告新冠肺炎确诊病例较前一日增加119759例，达到8061550例。从世卫组织区域看，#美洲仍是确诊病例最多的地区#。（人民日报记者张朋辉） ​​​​,['https://wx1.sinaimg.cn/orj360/a716fd45ly1gfw2af3821j20j60qsq7n.jpg'],,412,636,3488
real,bfb252551303a18ec31f367fc4c9b242,2020-04-01 11:02,43a971db6364c4ed7cd101feca243600,【太暖了！#看日落老人拉琴送别援助医疗队#】3月5日，一张医生与病人共赏落日照片感动全国。照片中的老人在复旦大学附属中山医院援鄂医疗队照料下，身体状况持续好转。3月30日，得知医疗队要回上海，老人拉了一首小提琴曲表示感谢。L澎湃新闻的微博视频 ​​​​,[],"http://f.video.weibocdn.com/000GWFKKgx07C9mN3txm01041200O0s00E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=11ccc9c970f47cffd9369c72510b3033&media_id=4488840761770000&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=3&ot=h&lp=00001Lbvpe&ps=4pdsh0&uid=79BroB&ab=3331-g1,966-g1&Expires=1602146020&ssig=aKy6p1oxWL&KID=unistore,video&480",639,1069,9960
real,d02e7f18824a96d90f88e4d2e6364a66,2020-04-09 18:10,43a971db6364c4ed7cd101feca243600,【#雷神山医院普通病区全部关闭#】上午9点，在雷神山医院最后一个普通病区——C2病区，医护人员将剩余的5名患者陆续转入ICU病房。医务管理部负责人李锟介绍，C2病区的最后5位患者病情相对较重，在普通病区也是按照危重症的模式进行治疗，转入ICU病房后，将得到持续的专业救治与护理。当日中午，医护人员在C2病区完成了病房清理、消毒杀菌等工作，并在该病区各个出入口贴上封条，宣告雷神山医院最后一个普通病区正式关闭，当日有1名患者出院。截至4月9日，还有15名患者在ICU继续接受治疗。（人民日报记者张武军）,"['https://wx1.sinaimg.cn/thumb150/a716fd45ly1gdnobpcu8xj21900u0npj.jpg', 'https://wx2.sinaimg.cn/thumb150/a716fd45ly1gdnobpvlzdj21900u0kjs.jpg', 'https://wx1.sinaimg.cn/thumb150/a716fd45ly1gdnobqag98j21900u07wq.jpg', 'https://wx4.sinaimg.cn/thumb150/a716fd45ly1gdnobmgtefj21900u0he0.jpg', 'https://wx2.sinaimg.cn/thumb150/a716fd45ly1gdnobkj9q4j21900u07wm.jpg', 'https://wx1.sinaimg.cn/thumb150/a716fd45ly1gdnobo4eghj21900u0b2f.jpg']",,627,707,7340
real,b3bc431f3912823a770138212b034a66,2020-04-23 07:54,43a971db6364c4ed7cd101feca243600,【#特朗普签署限制移民行政令#】美国总统特朗普22日晚在白宫宣布，他已经签署了一项行政令，暂停发放绿卡。特朗普说，这项行政令的目的是，在数千万美国人因新冠病毒危机而失去工作之际减少移民。行政令初始有效期为60天，可以“根据经济状况延长”。（张梦旭）O网页链接 ​​​​,['https://wx1.sinaimg.cn/orj360/a716fd45ly1ge3dayulrqj20hs0bvtbt.jpg'],,460,249,2749
real,845bbd2f62efede83b1dfbbe15c2a6ff,2020-02-09 09:47,43a971db6364c4ed7cd101feca243600,【#女儿写给战疫一线爸爸的信#：你们是最美的逆行者，你们才是闪闪发光的明星】除夕夜赶赴武汉战“疫”一线的军队支援湖北医疗队队员刘远桥，收到了女儿7日写的一封信。“你去武汉支援已经14天了，我十分想念你，也十分担心你，你在那边忙吗？希望爸爸做好防护，早日打赢这场战争，早日回家。爸爸加油！武汉加油！”@军报记者,"['https://wx3.sinaimg.cn/thumb150/a716fd45ly1gbpwpr2o10j212w0pxqd2.jpg', 'https://wx2.sinaimg.cn/thumb150/a716fd45ly1gbpwpqzcpqj20u0140tel.jpg']",,801,678,13571
real,5b5b561a57aab04193c4f16b198cc616,2020-07-16 15:40,43a971db6364c4ed7cd101feca243600,【去电影院要注意什么？转存#电影院防疫公益短片#】低风险地区电影院7月20日开放营业，熟悉的龙标又将与观众见面。疫情防控常态化下，#进电影院必须全程佩戴口罩#。还有哪些注意事项？30秒电影院观影指南，了解一下↓↓做好防控，文明观影，支持请转！  L人民日报的微博视频 ​​​​,[],"http://f.video.weibocdn.com/0s5h91mMlx07ESO2yxLG01041200dtO10E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4527338289823746&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=00001Lbvpe&ps=4pdsh0&uid=6gezPp&ab=966-g1&Expires=1602097391&ssig=11fh7yHKDu&KID=unistore,video&480",5078,7416,71007
real,b48c81395145d0af722bbc0645d053c8,2020-05-06 19:18,43a971db6364c4ed7cd101feca243600,【#纽约市长怒斥特朗普是伪君子#】当地时间5日，纽约市长白思豪斥责特朗普在抗疫中将“党派偏见置于国家需求之上”。白思豪称，作为一个前纽约人，特朗普“似乎喜欢在背后捅他的家乡一刀”。白思豪批评，特朗普愿意提供近580亿美元拯救航空业，却不愿向各州提供如医疗保健等必要的公共服务。L海客新闻的秒拍视频,[],"http://miaopai.video.weibocdn.com/Vze5ewnflx07D3rL9xnW01041200qFp80E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4501583703244804&tp=3KSK0Vdc0WfNIVCOGYcCDV:2vpjVEncAucxkCZXXw&us=0&ori=1&bf=4&ot=h&lp=00001Lbvpe&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1602005732&ssig=Wl836yRGGH&KID=unistore,video&480",731,447,4224
real,11bf1333c66138c34bafc8e3bab080ab,2020-07-05 16:47,43a971db6364c4ed7cd101feca243600,【#特朗普称99%新冠肺炎病例完全无害#】美国总统特朗普当地时间7月4日发表讲话表示，美国已对近4000万人进行了新冠病毒检测，其中99%的病例是完全无害的（totally harmless）。特朗普在讲话中并没有明确阐述“无害”是指什么层面的含义。截至目前美国已有超过283万例新冠确诊病例，近13万人死亡。O语出又惊人！特朗普独立日讲话：“99%新冠病例...,['https://wx1.sinaimg.cn/orj360/a716fd45ly1ggg6ybxqp0j20l60o317m.jpg'],,3099,982,29874
real,1242a050a99a78057f9e44ea72d0455c,2020-04-04 16:51,43a971db6364c4ed7cd101feca243600,【#北京发布第一入境点观察期满进京措施#】在今天北京市召开的新闻发布会上，北京市委组织部副部长张强发布了关于入境人员在第一入境点观察期满进京有关政策措施：①入境人员须在第一入境点进行14天集中医学观察。观察期满经核酸检测为阴性的，解除医学观察后，就地分流，各自返回目的地。②在第一入境点集中观察期满14天，经核酸检测阴性，并于集中观察期满当天或次日直接进京的人员。由当地提前向我市提供《指定第一入境点入境进京人员信息表》，观察期满后，出具集中观察期满证明。人员进京前需向居住社区报告，说明集中观察情况及进京日期，便于社区掌握，为大家回京提前做好准备。人员进京时，如因数据更新滞后，致使在机场、火车场站、公路卡口受阻的，可向相关站点出示集中观察期满证明，自行返回社区。到达社区后，由所在社区核实《指定第一入境点入境进京人员信息表》并做好登记，办理小区出入证件，可不再进行居家观察，但是需要接受社区健康监测管理。社区会提醒本人做好个人防护，如有异常情况要及时向社区报告。③在第一入境点集中观察期满14天，经核酸检测阴性，但没有在集中观察期满当天或次日直接进京的人员，仍要执行所有返京人员均需居家或集中观察14天的政策。④对于驻华使团人员，按照有关驻华使团人员管理办法执行。（人民日报记者王昊男）,['https://wx4.sinaimg.cn/orj360/a716fd45ly1gdhu1q7l53j20j60j6767.jpg'],,475,360,4562
real,7bec8eee6afb4173291a0eee042028ee,2020-02-14 06:44,43a971db6364c4ed7cd101feca243600,【今天，致敬#抗疫逆行者的爱情#】他们的爱情，是驰援武汉前，一句“回来后，我娶你”的深情款款；是进入一线11天后，与男友相见时隔着玻璃的亲吻；是用眼神声音认出彼此后20秒的相拥…当爱情遇上疫情，隔离病毒不隔离爱！今天#情人节#，愿早日春暖花开，相爱的人都能尽情相拥。 ​​​​,"['https://wx2.sinaimg.cn/thumb150/a716fd45ly1gbvjibuv8aj20k00wsk9q.jpg', 'https://wx2.sinaimg.cn/thumb150/a716fd45ly1gbvjibxsl4j20k00wstmv.jpg', 'https://wx4.sinaimg.cn/thumb150/a716fd45ly1gbvjibddonj20k00wswta.jpg', 'https://wx4.sinaimg.cn/thumb150/a716fd45ly1gbvjib8yvtj20k00wsamz.jpg', 'https://wx3.sinaimg.cn/thumb150/a716fd45ly1gbvjiaq8k6j20k00wsk37.jpg', 'https://wx3.sinaimg.cn/thumb150/a716fd45ly1gbvjibdhtdj20k00ws19i.jpg', 'https://wx2.sinaimg.cn/thumb150/a716fd45ly1gbvjibbivxj20k00wsh64.jpg', 'https://wx3.sinaimg.cn/thumb150/a716fd45ly1gbvjibsmrbj20k00ws7j2.jpg', 'https://wx3.sinaimg.cn/thumb150/a716fd45ly1gbvjibocpkj20k00ws13z.jpg']",,1962,5852,38702
real,d293a73970751898b5d83f5525a15fcc,2020-07-18 14:43,43a971db6364c4ed7cd101feca243600,【约翰斯·霍普金斯大学：#全球累计新冠肺炎超1400万例#】据新华社，美国约翰斯·霍普金斯大学17日发布的新冠疫情统计数据显示，截至美国东部时间17日22时35分（北京时间18日10时35分），全球累计新冠确诊病例达到14060402例，#全球新冠肺炎累计死亡病例超60万例#。 ​​​​,['https://wx4.sinaimg.cn/orj360/a716fd45ly1ggv4etlhn9j20j60vgwh8.jpg'],,312,799,2116
real,d98f66af47a13ad483b52f466243456c,2020-03-25 09:18,43a971db6364c4ed7cd101feca243600,【#内蒙古新增8例境外输入疑似病例#】2020年3月24日22时至25日9时，内蒙古自治区报告新增境外新冠肺炎输入性病例8例，均为疑似病例。　　8例疑似患者均乘坐CA934（巴黎-北京）航班，从首都国际机场分流到呼和浩特白塔国际机场，于3月24日抵达呼和浩特市，按照对入境人员新冠肺炎防控的相关要求进行了排查，经自治区、呼和浩特市两级专家会诊，诊断为新冠肺炎疑似病例。（吴勇）,['https://wx3.sinaimg.cn/orj360/a716fd45ly1gd5wrsl0wfj20ob0obk0y.jpg'],,1427,387,9855
real,9e0e10d68fd507af9fba81a5bca2bcdf,2020-02-07 21:18,43a971db6364c4ed7cd101feca243600,【#武汉定点医院床位8895张#】武汉市委常委、常务副市长胡亚波介绍，目前全市28家定点医院床位已扩展到8895张，火神山医院1000张病床已交付使用，#雷神山医院1600张病床#将于2月8日交付使用。已投入使用的3家方舱医院共有床位4250张，同时，省市防疫指挥部正在将省委党校新校区与武汉市属4所高校改造为定点医疗点，共将增加5400个床位。 L人民日报的微博视频,[],"http://f.video.weibocdn.com/003mIAbFlx07ALYKZ72M010412009Ldr0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4469442047049764&tp=8x8A3El:2a7nHhUymBubrB&us=0&ori=1&bf=3&ot=h&lp=00001Lbvpe&ps=4pdsh0&uid=7NVSz0&ab=3331-g1,966-g1&Expires=1602212881&ssig=HQxZ7LhgF8&KID=unistore,video&480",2144,455,9291
