label,id,date,user_name,user_id,text,pic_url,video_url,comments_num,repost_num,like_num
fake,4489397175349318,2020-04-02 22:52,邓如山,6320497409,（转）昨天晚上，卫生部新闻局发布中国疫情再次暴发可能性很大。外国人大量从陆地拥入。航空口岸管住了，陆地口岸大批涌进，深圳、珠海口岸大批人流入关。广西昨天一天从陆地口岸入境10多万，好多华人改道从越南和缅甸入境。东南亚检测能力落后，大部分都根本不检测，死了都不知道，爆发风险非常大。一旦失控，大量难民会通过陆路拥入中国境内，广东、广西、云南首当其冲，形势非常严峻。唯一的办法，管好自己，不要掉以轻心，出门戴口罩，回家勤洗手，因你弄不清谁是好人，谁是带病毒者？😂😂😂#新冠是人类第一个冠状病毒大流行#,[],,1,1,7
fake,4484638460171044,2020-03-20 19:43,slh168,2734619732,美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。—— 没想到第三次世界大战就这样开始了，是人类对病毒的战争。美国这个储备，当真是打仗的架势啊，谁会想到会在军舰上建立这么多病房。明显就是为了远程作战时候的准备。如果不是这次病毒，谁能想到人家的底牌，我们一直以为十天建一个医院就很牛了，结果人家一下子就来了十艘，还是早有准备的！ Lslh168的微博视频,[],"http://f.video.weibocdn.com/000TstALgx07BQRByKFx010412002s9z0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&media_id=4484638408638527&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599334407&ssig=dw0FjNDQOy&KID=unistore,video&480",6,0,5
fake,4475106291844773,2020-02-23 12:25,商丘那点事,shangqiunadianshi,#复工#【警惕！全国已有12起复工后聚集性疫情发生，500多人被隔离】近期全国陆续复工，据不完全统计，复工后发生的聚集性疫情12起共15人确诊，18人传染，514人以上被隔离 。包含内蒙古赤峰一发电厂、山西一发电厂。详情如下： ​​​​,[],,0,1,2
fake,4485201973063498,2020-03-22 09:02,林才竣公,7225218069,美帝出动十艘医療船，180座战地医院，应付疫情爆發。 ​​​​,"['https://wx3.sinaimg.cn/thumb150/007SYhhjgy1gd2ffwsdyfj30oz0hujuw.jpg', 'https://wx2.sinaimg.cn/thumb150/007SYhhjgy1gd2ffx48lcj30lo0c6js8.jpg', 'https://wx1.sinaimg.cn/thumb150/007SYhhjgy1gd2ffxk87xj31an0rik3j.jpg', 'https://wx4.sinaimg.cn/thumb150/007SYhhjgy1gd2ffxz66sj30ah0iv0up.jpg']",,7,0,13
fake,4484623058818303,2020-03-20 18:42,牛春宝,ncby,转：美国认真了，疫情不在话下。35艘医疗舰已开赴各沿海港口，每舰有1000张病床和治疗设备，相当于35个雷神医院，180所战地医院一夜遍布全美，如果需要可以无限，支起帐篷就干了。美国的战时应急能力，令人叹为观止。我们花了十天建了两所医院，他们6个小时就可以立起一个野战医院，而且全套都是程序化运作，没有丝毫的手忙脚乱。,[],,494,65,1389
fake,4480874684431459,2020-03-10 10:27,CXMMQQXL,3944165732,吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发，2008年5月10日，他回家乡北川祭祖，还没来得及走，遇上了汶川大地震，2020年1月，调入武汉市中心医院，遇上了新冠肺炎，身为医生的他上了前线，1月27日被感染住院，2月23日病愈出院，前往福建泉州妻子处养病，入住欣佳宾馆隔离14天，3月7日晚，欣佳宾馆塌了，他没有躲过这次的追杀，享年62岁！你看这爹妈起的名字倒霉催的也不知道是不是真的有这么个人，这个经历太强了，不过倒也值了,[],,3,0,3
fake,4516959720900535,2020-06-18 00:16,金刀王,imwangz,眼睛不知不觉湿润了，本该养老的年龄，为了“钟”止疫情，度过“南”关，再次出“山”！#北京疫情##钟南山##天津新增1例本土确诊系餐厅帮厨# L金刀王的微博视频 ​​​​,[],"http://f.video.weibocdn.com/HpNmtq5tlx07E97DErn2010412007lyx0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&media_id=4516959635570697&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599019895&ssig=v7vTDNZ1s1&KID=unistore,video&480",2,47,651
fake,4490841215279090,2020-04-06 22:30,剑锋frank180,frank180,#广州三元里# 广州三元里有个村，叫瑶台，因防控形势有点严峻，封村了。上了热搜。 2东莞 ​​​​,[],,3,0,5
fake,4466598657696205,2020-01-31 00:59,迷人如滋如味,1879126180,日本从武汉撤回来206位侨民、每人配一辆救护车 。不愧是世界卫生组织连续20年评定医疗水平世界第一的国家。先到医疗研究中心做全部检查，阴性的回家隔离，阳性住院治疗。中国，加油！ ​​​​,[],,0,1,15
fake,4516870659373354,2020-06-17 18:22,脱北者团体,tigermeet,“新发地”市场内所有商户全部拉唐山隔离，几百辆大巴车排队拉人。@我不是谦哥儿 @中国刘杰 @硬哥 @胖子陈越 @孔二狗 @施力勤 @民生网郝国中 O网页链接 ​​​​,[],,0,0,4
fake,4490667701111217,2020-04-06 11:01,达石华,1324821310,《中国首个公布个人财产的医生》全球知名传染病专家，华山医院呼吸科主任张文宏医生。张文宏医生自爆收入和全家福。69年生人，浙江瑞安人，从小喜欢读书。学习成绩优秀，在老家被邻里称为神童。高考考入上海医学院，8年硕博连读后留学。现是全球知名的传染病专家。自爆年收入184万，来源于3个方面:1，华山医院呼吸科主任，工资奖金年入50万2，国家重点项目学科带头人，年入120万3，每年在全球顶尖医学杂志（柳叶刀）上发表一篇署名论文，专利费2万美元。首个公布个人财产的医生，一个干净的人！,[],,0,0,0
fake,4503910855422852,2020-05-13 00:04,糖果速递,TC11699,天天在高喊‘’中国取得了抗疫伟大胜利！‘’下面如何解释？一定是有人撒谎！你相信谁？#张文宏科普疫苗接种##特朗普一名贴身工作人员确诊##特朗普崩溃了# ​​​​,"['https://wx4.sinaimg.cn/thumb150/7050c66egy1geq41v7sr4j20om0ps74x.jpg', 'https://wx3.sinaimg.cn/thumb150/7050c66egy1geq41vkkboj20go0m8q4a.jpg']",,3,0,0
fake,4483572536188228,2020-03-17 21:07,耿逍遥2013,3104507230,石正丽凌晨发出警告：对疫情不必抱有太大乐观，蚊虫或成第三宿主O石正丽凌晨发出警告：对疫情不必抱有太大乐观... ​​​​,[],,2,2,0
fake,4492064438302953,2020-04-10 07:31,猛哥来了518,5531141128,柳州奖励援鄂抗疫队员每人一辆汽车，赠奖车打有英雄字样，今后开出来停车不收费。#正能量# L猛哥来了518的微博视频 ​​​​,[],"http://f.video.weibocdn.com/tqGpB51Hlx07Cny3BZFK01041200auk60E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&media_id=4492064188989457&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599276352&ssig=D7rKOVMFND&KID=unistore,video&480",2,3,32
fake,4464434150269928,2020-01-25 01:38,黄翊辉,starking0415,就在一个半小时之前襄阳也封城了，湖北省全境已封！全省缺少大量医疗物资，武汉市18家医院公开向社会求助医疗物资，下面地级市的医院的情况只会比武汉更糟糕！希望广大网友能够扩散出去让更多有能有为之士支援这些奋斗在一线的医护人员！（不要钱款只要物资）！作为一名武汉市民在此感谢来自全国各地驰援武汉的医护人员，感谢海内外向武汉捐献医疗物资的朋友们！,[],,3,1,16
fake,4480905634924139,2020-03-10 12:30,艺术电影与经典电影,dianyingwuzhe,#世卫组织警告全球性流行病威胁已成现实#吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发，2008年5月10日，他回家乡北川祭祖，还没来得及走，遇上了汶川大地震，2020年1月，调入武汉市中心医院，遇上了新冠肺炎，身为医生的他上了前线，1月27日被感染住院，2月23日病愈出院，前往福建泉州妻子处养病，入住欣佳宾馆隔离14天，3月7日晚，欣佳宾馆塌了，他没有躲过这次的追杀，享年62岁！你看这爹妈起的名字[发呆]倒霉催的[尴尬],[],,9,1,17
fake,4480846121372449,2020-03-10 08:33,行海居士,6008596522,命啊命        吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿。        1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来。        2003年调入广州市第一人民医院，刚刚上班，非典爆发。        2008年5月10日，他回家乡四川北川老家祭祖，还没来得及走，遇上了512汶川大地震.。        2020年1月，调入武汉市中心医院，遇上了新冠肺炎，身为医生的他上了前线，1月27日被感染住院，2月23日病愈出院，前往福建泉州妻子处养病，入住欣佳宾馆隔离14天，3月7日晚，欣佳宾馆塌了，他没有躲过这次的追杀，享年62岁！       名字，吴好运。 一切都是巧合吗？,[],,2,0,0
fake,4517171894061536,2020-06-18 14:19,浪在金华,6508001398,#北京抗疫##北京战役#钟南山院士已空降北京！为了每一位中国人的健康，四处奔波， 再次出“山”！！L馋小爷的微博视频 ​​​​,[],"http://f.video.weibocdn.com/000LDQK8gx07E9rZXfz9010412001zJu0E010.mp4?label=mp4_hd&template=360x640.24.0&trans_finger=6038099a530779e853bb78b617dbd3ab&media_id=4517034210557958&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599019352&ssig=pvyIQxp4To&KID=unistore,video&480",0,1,2
fake,4489013237188396,2020-04-01 21:26,ForEverFeather,5860185782,重庆不合作隔离还和警察纠正[巨汗][巨汗][巨汗] #southchinapost# LForEverFeather的微博视频 ​​​​,[],"http://f.video.weibocdn.com/uFPwuyIklx07Ca7q2Fp601041200y5qo0E010.mp4?label=mp4_hd&template=400x400.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&media_id=4489013118042117&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=2&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599324066&ssig=iiC%2BKNNBFs&KID=unistore,video&480",52,0,16
fake,4490819157738867,2020-04-06 21:03,隔壁王顺顺,2668890641,被限流了，但我还要发！广州怎么了？疫情在黑人社区爆发了？为什么有人说广州黑人入境不用隔离14天？？？引进祸害？？不管怎么样必须重视起来！重视外籍输入，最好学学人家新加坡，把黑人都铁丝网关起来！#广州黑人打护士##广州身边事# #广州三元里# ​​​​,[],,44,46,376
fake,4493409698281561,2020-04-14 00:36,囧闻囧事搜罗,678325795,香港校长此举亮了！你戴口罩我就不同你握手 ！  L锦鲤许愿精灵的微博视频 ​​​​,[],"http://f.video.weibocdn.com/7TLgc1QAlx07CttaoVlK0104120082eP0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&media_id=4493403153694748&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599030340&ssig=s2MPFd0y7l&KID=unistore,video&480",101,9,1449
fake,4468664931312309,2020-02-05 17:50,永生阳光,5951987513,您知道武汉火神山医院吗？2月2日已经交付使用了。这所速建专科医院的规划设计者是谁？我想医院建筑与装备杂志社的人都不一定去关注此事。这个人是日本竹务工务店（超高层建筑施工公司）高级规划师木间雄二先生，他提出了无地基小承载陆上漂浮建设方案，最终被疫情指挥部选中了。这个原理是水上浮桥设计理念（没有桥墩），在中国地上快速装配建筑工程技术领域尚属首例。工程利用轻型钢架组拼塔技术制造成浮架，摆放在防渗透地面上，再以其为基础装配负压隔离病房。这种设计方案的最大好处是快，而且地面与房子之间形成了架空空间，为负压病房的隔离换气乃至下送风提供了施工方便，为上下水管，电缆线综合布线及建筑物的通风隔潮，医疗废弃物收集，提供了一个意想不到的第二通道。有专业人士认为，这种漂浮式应急建筑设计理念，让人们打开了多年来军式基地营房建设的新思路和新高度！也是当今电子战，无人机控制机房，陆基导弹和边境哨所的设计首选，不错吧！其实木间先生自己讲，他的设计灵感，就来源于中国西双版傣族的吊脚楼。（网摘） L永生阳光的微博视频,[],"http://f.video.weibocdn.com/001faG8sgx07AIyFmgE001041202zeqB0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4468664582471714&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=2&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599360458&ssig=Jg%2BfAfLMev&KID=unistore,video&480",27,4,102
fake,4467690675075747,2020-02-03 01:18,谈心君,ylbgdbz,美国Gilded公司的新药Remdesivir成功治愈了美国首例新型冠状病毒性肺炎患者。目前，美国公共安全卫生部门经特朗普特批，同意将该药物专利豁免，向中国紧急公开药物分子结构至4月27日，也就是说，这期间中国不需要经美国专利许可，直接仿造此药用于紧急治疗命悬一线的患者！,[],,158,80,408
fake,4492466662816990,2020-04-11 10:09,TheLancet-Vivian,807107567,俄罗斯确诊超过一万，一怒之下驱赶了上百万中国人！这些大多是在那里留学、工作和做生意的人。美国确诊40多万，还没有驱赶过一个守法的中国人。有人说，这就是文明与野蛮的差距！ O网页链接 ​俄罗斯对待这些中国人的做法，过分了！规定根本没有考虑到我入境公民的实际情况，很多中国公民刚到俄罗斯，住所中没有食物储备，如何隔离14天？有的人仅仅是下楼去超市采购生活必需品就被抓个现行，被警察带到“皇村”的“察里津诺残疾人康复中心”进行集中强制隔离。原创 ：补刀客 补壹刀执笔：吴大辉据媒体报道，有80名中国公民因违反俄方在防控新冠肺炎期间的相关隔离规定，将被俄罗斯遣返，并规定5年内不得入境。现在这80个人仍然被隔离在察里津诺残疾人康复中心，一些中国公民（含留学人员）对判决结果提出了上诉，但被莫斯科市法院二审驳回。俄罗斯对这些中国公民的重罚有没有道理？合不合适？通过与部分当事人的交流，笔者认为有以下几点值得商榷，并且必须加以厘清。01被勒令签署的《莫斯科首席国家卫生官指令》并不规范我公民入境时被俄方勒令签署《莫斯科首席国家卫生官指令》，但这个指令本身并不规范，俄方也未对其内容做出详细解释。该文件只有俄语版，而很多入境的我公民并不精通俄语，甚至根本不懂俄语，莫斯科机场的医务工作人员更不懂中文与英语。很多入境的中国公民都想当然地以为这不过是普通的例行的健康表，所以在被要求签名处随手签字。据了解，被遣返的80人中，只有10人称能听懂俄语或者明白了所签字文件的含义。这就导致多数中国公民被警察带去强制隔离时都不知道发生了什么，更不知道自己将被剥夺工作或学习签证，并被遣返出境且5年不得入境。《莫斯科首席国家卫生官指令》《莫斯科首席国家卫生官指令》笔者阅读了《莫斯科首席国家卫生官指令》，发现这是一份极不规范的文件，甚至“新冠病毒”的“病毒”一词出现了字母拼写错误（Коронавирусный的第六个字母“а”被写成了“о”）。一项严肃的法规竟出现如此粗糙的错误，让人难以想象。02《莫斯科首席国家卫生官指令》规定不符合实际情况《莫斯科首席国家卫生官指令》中的规定根本没有考虑到我入境公民的实际情况。文件规定，我入境公民要在自己住所隔离，不能去单位、学校、商店、药店及其他公共场所，不能使用公共交通工具，每天测两次体温、每天电话通报健康情况等。但是很多中国公民刚到俄罗斯，住所中没有食物储备，如何隔离14天？有的人仅仅是下楼去超市采购生活必需品就被抓个现行，被警察带到“皇村”的“察里津诺残疾人康复中心”进行集中强制隔离。察里津诺残疾人康复中心察里津诺残疾人康复中心当然，我们也不否认，这80人当中可能有明知故犯、故意违反莫斯科市政当局的疫情管控规定的人。俄罗斯新闻网4日指出，在80名被遣返回国的中国公民中，有若干人正面临新的刑事指控，他们被指在2日22日之前，违反俄罗斯的法律法规，来往于中俄两国之间，倒运医用口罩，非法牟取暴利，并涉嫌非法使用巨额现金和逃税等罪名。03法院遣返判决的庭审程序不规范由于多数人拒绝签署遣返同意书，因此当事人签字环节被取消，改为直接视频审判。据当事人讲述，视频庭审现场只有一名法官和一名翻译，法官上来就当庭宣判遣返令。整个过程只有几分钟，完全不给当事人聘请翻译进行辩护的机会。按规定，不服判决可在10天内上诉。但很多当事人仍被强行隔离中，并不具备上诉的充分条件。只能依靠我使馆的领事服务和法律援助。按照莫斯科法院判决书的规定，若不上诉，当事人将面临被强制遣返而不是自行离开，这意味着收到判决书后当事人还需要在专门的收容所等待一段时间，直到走完所有的程序，才能被遣返回中国。04防疫防范的是新冠病毒而不是中国人就像我驻俄罗斯大使馆2月24日给莫斯科市政府的照会中所谈及到的“对来自中国的所有人员进行普遍监控”。“包括美国和其他西方国家在内，当今世界上的任何国家，都没有对中国公民进行特别监视，面对病毒，中方理解莫斯科市政府采取某些措施的必要性，但希望莫斯科方面的措施可以符合预防病毒的实际，且不具备歧视性。”中国驻俄罗斯大使馆给莫斯科市政府的照会中国驻俄罗斯大使馆给莫斯科市政府的照会许多在俄罗斯的中国人感觉到被特别对待。中国驻俄罗斯大使馆3月1日的公告称，“俄方出于疫情防控需要采取的临时防疫措施，应当予以尊重。”“使馆在工作中注意到，俄执法部门对本国公民和其他国家公民也进行了防疫检查，使馆工作人员上街时也曾受到询问。据使馆了解，莫斯科市执法人员总体上执法规范，检查护照确认入境时间超过14天后即予放行。”3月7日，莫斯科市政府出台新的规定，要求两周内到访过意大利、韩国、伊朗、德国、法国和西班牙的人进入俄罗斯境内也必须自我隔离。这再次证明俄罗斯针对的是新冠病毒而非哪一国公民。然而，在俄罗斯疫情防控期间，我们也看到了个别的不利于中俄友好的不和谐之音。“中国人不得入内”堂而皇之地写在了俄罗斯达吉斯坦共和国马哈奇卡拉市一家餐厅和鞑靼斯坦共和国喀山市一家旅馆的大门上。俄罗斯马哈奇卡拉市一家餐馆门上写着“中国人不得入内”俄罗斯马哈奇卡拉市一家餐馆门上写着“中国人不得入内”笔者不免感慨，这种显而易见的歧视，与租借时期上海外滩公园那块臭名昭著的告示牌，究竟有什么区别？中俄两国关系已经走过七十年的风雨历程。我们常说战略协作伙伴关系框架下的中俄两国已成为“搬不走的好邻居，拆不散的真伙伴” “国之交在于民相亲，民相亲在于心相通。”中国疫情爆发时，俄罗斯政府给予我们无私的慷慨援助，这种大义值得我们礼赞与铭记。但当我们两国国内出现了不利于中俄关系发展的个别不和谐之音的时候，我们更应该指出其不当之处。,"['https://wx1.sinaimg.cn/thumb150/6c10ea13ly1gdplrudu0rj20ht0nrtmy.jpg', 'https://wx1.sinaimg.cn/thumb150/6c10ea13ly1gdplrtamb6j20hs0lm15t.jpg', 'https://wx1.sinaimg.cn/thumb150/6c10ea13ly1gdplruv9u7j20dc0aoafx.jpg']",,16,5,15
fake,4485412099797811,2020-03-22 22:57,lf_yyyyyyyyy_,2838359052,这个是不是有点牛了🐂俄罗斯政府在街上放了800只狮子和老虎来防止民众外出🐯🦁️战斗民族抗肺炎就是这么朴实无华 ​​​​,[],,2,0,1
fake,4490852627589064,2020-04-06 23:16,Irene的麻麻,1963255990,今天看到八卦说张文宏三婚。三十婚也正常好吗？这么优秀的男人谁不爱。 ​​​​,[],,0,0,5
fake,4502920889958639,2020-05-10 06:31,鲁国平先生,xzp9hmvmvhskcf8q,一位妈妈跪地求对方家人原谅，但是对方家人却拒绝在民事和解书上签字，并且还说：像他这样的人必须要进去！杨女士怀着7个月的身孕，和婆婆一起刚走出单元门口下台阶的时候，突然被一个孩子推倒在地，杨女士当时就滚下了台阶，感觉肚子非常疼。婆婆走上前去抓住了孩子，正准备询问孩子家长的时候，孩子的妈妈从后面出来了，看见孩子被婆婆抓住，马上过来抢孩子，不分青红皂白就把婆婆推开。婆婆见家长来了，马上跟孩子妈妈说明了情况，谁知道孩子妈妈看到倒地的杨女士以后，脸色就变了，直接说：“不是我家孩子弄的。”说完拉着孩子直接跑了。婆婆想追上去，但是又想起倒地的杨女士，只好守着杨女士，打了急救电话和报警电话，同时给自己儿子打电话让他赶紧回来。没过多久，民警找到了涉事的孩子和孩子妈妈，当时妈妈还极力抵赖，后来在调取监控的情况下，孩子妈妈也哑口无言了，说可以赔偿100000元给对方。杨女士送到医院以后，胎盘出血，有先兆性流产，非常的危险，短短一段时间的急救费用就已经花了几万块了。后来经过救治，还是没有保住胎儿，杨女士也大出血，失血性休克和重度感染，情况也十分危急。杨女士一家通过了解得知对方孩子在读初三，已经年满14周岁了，准备做伤情鉴定，要让他负刑事责任。推人的孩子妈妈知道这个情况以后，又提出赔偿500000元，希望可以和解，然后多次找到家门口跪地求杨女士家人原谅。就这个时候，还在为孩子解释：“孩子还小，不懂事，他只是有一点点坏，并不是恶人。而且马上要上高中了，能不能原谅他！”可杨女士的家人并不想要钱，只想给杨女士和肚里的胎儿一个说法，还说：“这样的孩子，不把他送进去，真是对不起肚里的宝宝！再说谁知道他还会不会去祸害其他人呢！”（人民故事）,[],,185,103,758
fake,4517114075106026,2020-06-18 10:29,语涵视听,fzyh2014,#北京防疫再入战时状态##北京战疫# 84岁的钟南山院士已空降北京！本该养老的年龄！为了“钟”止疫情，度过“南”关，再次出“山”！🙏#北京疫情# L语涵视听的微博视频 ​​​​,[],"http://f.video.weibocdn.com/000vkuXigx07E9NKMT5Z010412004G5o0E010.mp4?label=mp4_720p&template=720x1264.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&media_id=4517113751339012&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599020533&ssig=XJID0rPb5j&KID=unistore,video&480",1,3,36
fake,4467779174701613,2020-02-03 07:10,小布情感,5640488066,#目前已初步筛选出三种治疗药物#可以准备出门了吉利德公司的瑞德西韦明日（2月3日）开始在中国临床试验。经特朗普总统特批，同意将该药物专利豁免，向中国紧急公开药物分子结构。至2020年4月27日，允许中国仿制此药用于治疗冠状病毒患者。新药Remdesivir（瑞德西韦）治疗新型冠状病毒（2019-nCoV）肺炎的临床试验，将于2月3日在北京中日友好医院启 动。据悉，吉利德将配合中国的卫 生部 门开 展一项随 机、对照试验，以确定使用Remdesivir治疗2019-nCoV感染者是否安全和有效。这款在研药物原本是针对埃博拉病毒研发的，刚刚在美国的一起案例中被证明对新型冠状病毒感染的肺炎有效。当地时间1月31日，顶级医学期刊《新英格兰医学》杂志刊发了美国这名感染了新型冠状病毒肺炎的、30多岁的男子的诊疗详细过程。,"['https://wx1.sinaimg.cn/thumb150/0069IUBYly1gbiugfwnalj30e50jtmxv.jpg', 'https://wx4.sinaimg.cn/thumb150/0069IUBYly1gbiugg3w8rj30og0gbjsi.jpg', 'https://wx2.sinaimg.cn/thumb150/0069IUBYly1gbiugg9s9dj30jg0t674y.jpg']",,58,12,88
fake,4468226094679919,2020-02-04 12:46,莲子豆豆,xie3862,#兴趣话题词#   #抗疫新药用于临床试验#   #入组病人270名# 2月2日，中国国家药监局药品审评中心（CDE）正式受理瑞德西韦的临床试验申请。另据外媒报道，美国公共安全卫生部门经特朗普特批，同意将该药物专利豁免，向中国紧急公开药物分子结构至4月27日。按计划，试验将从2月3日开始，总样本量270例，入组轻、中度新冠肺炎患者。这次，我国将启动的临床试验是III期、随机、双盲、安慰剂对照试验，旨在确定使用瑞德西韦治疗2019-nCoV的安全性和有效性。据了解，试验由中日友好医院教授曹彬牵头，预期2月3日开始，4月27日结束。,[],,38,8,40
fake,4488651448313689,2020-03-31 21:29,任花花er,3289964410,什么...出关要隔离为了不隔离从澳门游泳回珠海哈哈哈哈哈体力好哟。快点游，海关在岸上等你 L任花花er的微博视频 ​​​​,[],"http://f.video.weibocdn.com/004h3f4bgx07C8wGXfIz010412002iXd0E010.mp4?label=mp4_hd&template=384x640.24.0&trans_finger=6038099a530779e853bb78b617dbd3ab&media_id=4488651393138700&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599324265&ssig=6CB3re69uf&KID=unistore,video&480",2,1,1
fake,4482891411287079,2020-03-16 00:01,张大曦,zhangxi8321,网传美国鬼子也开始抢口罩了！不管真假，但看起来比任何国家都野蛮，直接上演武戏，绝大多数都是女性打架。L张大曦的微博视频 ​​​​,[],"http://f.video.weibocdn.com/k9JsTi95lx07BIWLXkLm01041200g0Lo0E010.mp4?label=mp4_720p&template=544x544.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4482837475164197&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599342860&ssig=tetVSUrXEn&KID=unistore,video&480",31,23,103
fake,4522572057001990,2020-07-03 11:57,青岛热点事儿,6617017095,#北京健康宝崩了#希望能尽快修好今天北京的小伙伴还能到公司了吗加油健康宝！这是要给大家放假了吗？ L心慌的尊者的微博视频 ​​​ ​​​​,[],"http://f.video.weibocdn.com/00168QF7gx07ExFOqMpV0104120077oT0E010.mp4?label=mp4_hd&template=544x960.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&media_id=4522537556574219&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599018526&ssig=T2PXPtqC2y&KID=unistore,video&480",1,0,2
fake,4507885043159778,2020-05-23 23:16,小装逼犯,7317717619,香港理工大学27日举行博士毕业典礼，校长滕锦光拒绝与戴着口罩上台毕业生握手，并示意该毕业生下台。有气场​​​​​​​​#搞笑视频##一句冷幽默#​​​​  L小装逼犯的微博视频 ​​​​,[],"http://f.video.weibocdn.com/qEZ5tIDIlx07DvbhwuBq0104120038w40E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&media_id=4507885003276300&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599021200&ssig=YjMjLTxQY0&KID=unistore,video&480",96,8,1271
